HostElementId,HostCategory,HostElementName,ParameterId,ParameterTypeId,ParameterName,ParameterValue
512297,Structural Foundations,600 x 600 x 900mm,-1002000,,"Type Id","512173"
512297,Structural Foundations,600 x 600 x 900mm,-1001951,autodesk.spec.aec:length-2.0.0,"Height Offset From Level","-800"
512297,Structural Foundations,600 x 600 x 900mm,-1001658,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom Survey","-7102"
512297,Structural Foundations,600 x 600 x 900mm,-1001657,autodesk.spec.aec:length-2.0.0,"Elevation at Top Survey","-800"
512297,Structural Foundations,600 x 600 x 900mm,-1001598,autodesk.spec.aec:length-2.0.0,"Elevation at Top","-800"
512297,Structural Foundations,600 x 600 x 900mm,-1001567,autodesk.spec.aec:length-2.0.0,"Length","600"
512297,Structural Foundations,600 x 600 x 900mm,-1001561,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom","-7102"
512297,Structural Foundations,600 x 600 x 900mm,-1001558,autodesk.spec.aec:length-2.0.0,"Width","600"
512297,Structural Foundations,600 x 600 x 900mm,-1001552,autodesk.spec:spec.bool-1.0.0,"Enable Analytical Model","Yes"
512297,Structural Foundations,600 x 600 x 900mm,-1001371,autodesk.spec:spec.bool-1.0.0,"Moves With Grids","Yes"
512297,Structural Foundations,600 x 600 x 900mm,-1001363,autodesk.spec:spec.string-2.0.0,"Host","Floor : Generic 150mm"
512297,Structural Foundations,600 x 600 x 900mm,-1001352,,"Level","Foundation"
512297,Structural Foundations,600 x 600 x 900mm,-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
512299,Structural Foundations,600mm Diameter,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
512299,Structural Foundations,600mm Diameter,-1140363,,"Category","Structural Foundations"
512299,Structural Foundations,600mm Diameter,-1140362,,"Category","Structural Foundations"
512299,Structural Foundations,600mm Diameter,-1013201,,"Design Option","-1"
512299,Structural Foundations,600mm Diameter,-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.42 m³"
512299,Structural Foundations,600mm Diameter,-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
512299,Structural Foundations,600mm Diameter,-1012101,,"Phase Demolished","None"
512299,Structural Foundations,600mm Diameter,-1012100,,"Phase Created","Working Drawings"
512299,Structural Foundations,600mm Diameter,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
512299,Structural Foundations,600mm Diameter,-1005500,autodesk.spec.aec:material-1.0.0,"Structural Material","Metal - Steel - 345 MPa"
512299,Structural Foundations,600mm Diameter,-1002108,,"Host Id","-1"
512299,Structural Foundations,600mm Diameter,-1002062,,"Level","Foundation"
512299,Structural Foundations,600mm Diameter,-1002052,,"Family and Type","M_Pile-Steel Pipe: 600mm Diameter"
512299,Structural Foundations,600mm Diameter,-1002051,,"Family","M_Pile-Steel Pipe"
512299,Structural Foundations,600mm Diameter,-1002050,,"Type","600mm Diameter"
512299,Structural Foundations,600mm Diameter,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
512299,Structural Foundations,600mm Diameter,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
512299,Structural Foundations,600mm Diameter,-1002000,,"Type Id","509468"
512299,Structural Foundations,600mm Diameter,-1001951,autodesk.spec.aec:length-2.0.0,"Height Offset From Level","-902"
512299,Structural Foundations,600mm Diameter,-1001658,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom Survey","-7102"
512299,Structural Foundations,600mm Diameter,-1001657,autodesk.spec.aec:length-2.0.0,"Elevation at Top Survey","-950"
512299,Structural Foundations,600mm Diameter,-1001598,autodesk.spec.aec:length-2.0.0,"Elevation at Top","-950"
512299,Structural Foundations,600mm Diameter,-1001567,autodesk.spec.aec:length-2.0.0,"Length","0"
512299,Structural Foundations,600mm Diameter,-1001561,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom","-7102"
512299,Structural Foundations,600mm Diameter,-1001558,autodesk.spec.aec:length-2.0.0,"Width","0"
512299,Structural Foundations,600mm Diameter,-1001371,autodesk.spec:spec.bool-1.0.0,"Moves With Grids","Yes"
512299,Structural Foundations,600mm Diameter,-1001363,autodesk.spec:spec.string-2.0.0,"Host","Floor : Generic 150mm"
512299,Structural Foundations,600mm Diameter,-1001352,,"Level","Foundation"
512299,Structural Foundations,600mm Diameter,-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
512319,Structural Foundations,600 x 600 x 900mm,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
512319,Structural Foundations,600 x 600 x 900mm,-1140363,,"Category","Structural Foundations"
512319,Structural Foundations,600 x 600 x 900mm,-1140362,,"Category","Structural Foundations"
512319,Structural Foundations,600 x 600 x 900mm,-1013439,,"Rebar Cover - Bottom Face","Rebar Cover 1 <25 mm>"
512319,Structural Foundations,600 x 600 x 900mm,-1013438,,"Rebar Cover - Top Face","Rebar Cover 1 <25 mm>"
512319,Structural Foundations,600 x 600 x 900mm,-1013437,,"Rebar Cover - Other Faces","Rebar Cover 1 <25 mm>"
512319,Structural Foundations,600 x 600 x 900mm,-1013201,,"Design Option","-1"
512319,Structural Foundations,600 x 600 x 900mm,-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.11 m³"
512319,Structural Foundations,600 x 600 x 900mm,-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
512319,Structural Foundations,600 x 600 x 900mm,-1012101,,"Phase Demolished","None"
512319,Structural Foundations,600 x 600 x 900mm,-1012100,,"Phase Created","Working Drawings"
512319,Structural Foundations,600 x 600 x 900mm,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
512319,Structural Foundations,600 x 600 x 900mm,-1005500,autodesk.spec.aec:material-1.0.0,"Structural Material","Concrete - Cast-in-Place Concrete"
512319,Structural Foundations,600 x 600 x 900mm,-1002108,,"Host Id","-1"
512319,Structural Foundations,600 x 600 x 900mm,-1002062,,"Level","Foundation"
512319,Structural Foundations,600 x 600 x 900mm,-1002052,,"Family and Type","M_Pile Cap-600 Pile: 600 x 600 x 900mm"
512319,Structural Foundations,600 x 600 x 900mm,-1002051,,"Family","M_Pile Cap-600 Pile"
512319,Structural Foundations,600 x 600 x 900mm,-1002050,,"Type","600 x 600 x 900mm"
512319,Structural Foundations,600 x 600 x 900mm,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
512319,Structural Foundations,600 x 600 x 900mm,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
512319,Structural Foundations,600 x 600 x 900mm,-1002000,,"Type Id","512173"
512319,Structural Foundations,600 x 600 x 900mm,-1001951,autodesk.spec.aec:length-2.0.0,"Height Offset From Level","-800"
512319,Structural Foundations,600 x 600 x 900mm,-1001658,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom Survey","-7102"
512319,Structural Foundations,600 x 600 x 900mm,-1001657,autodesk.spec.aec:length-2.0.0,"Elevation at Top Survey","-800"
512319,Structural Foundations,600 x 600 x 900mm,-1001598,autodesk.spec.aec:length-2.0.0,"Elevation at Top","-800"
512319,Structural Foundations,600 x 600 x 900mm,-1001567,autodesk.spec.aec:length-2.0.0,"Length","600"
512319,Structural Foundations,600 x 600 x 900mm,-1001561,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom","-7102"
512319,Structural Foundations,600 x 600 x 900mm,-1001558,autodesk.spec.aec:length-2.0.0,"Width","600"
512319,Structural Foundations,600 x 600 x 900mm,-1001552,autodesk.spec:spec.bool-1.0.0,"Enable Analytical Model","Yes"
512319,Structural Foundations,600 x 600 x 900mm,-1001371,autodesk.spec:spec.bool-1.0.0,"Moves With Grids","Yes"
512319,Structural Foundations,600 x 600 x 900mm,-1001363,autodesk.spec:spec.string-2.0.0,"Host","Floor : Generic 150mm"
512319,Structural Foundations,600 x 600 x 900mm,-1001352,,"Level","Foundation"
512319,Structural Foundations,600 x 600 x 900mm,-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
512321,Structural Foundations,600mm Diameter,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
512321,Structural Foundations,600mm Diameter,-1140363,,"Category","Structural Foundations"
512321,Structural Foundations,600mm Diameter,-1140362,,"Category","Structural Foundations"
512321,Structural Foundations,600mm Diameter,-1013201,,"Design Option","-1"
512321,Structural Foundations,600mm Diameter,-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.42 m³"
512321,Structural Foundations,600mm Diameter,-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
512321,Structural Foundations,600mm Diameter,-1012101,,"Phase Demolished","None"
512321,Structural Foundations,600mm Diameter,-1012100,,"Phase Created","Working Drawings"
512321,Structural Foundations,600mm Diameter,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
512321,Structural Foundations,600mm Diameter,-1005500,autodesk.spec.aec:material-1.0.0,"Structural Material","Metal - Steel - 345 MPa"
512321,Structural Foundations,600mm Diameter,-1002108,,"Host Id","-1"
512321,Structural Foundations,600mm Diameter,-1002062,,"Level","Foundation"
512321,Structural Foundations,600mm Diameter,-1002052,,"Family and Type","M_Pile-Steel Pipe: 600mm Diameter"
512321,Structural Foundations,600mm Diameter,-1002051,,"Family","M_Pile-Steel Pipe"
512321,Structural Foundations,600mm Diameter,-1002050,,"Type","600mm Diameter"
512321,Structural Foundations,600mm Diameter,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
512321,Structural Foundations,600mm Diameter,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
512321,Structural Foundations,600mm Diameter,-1002000,,"Type Id","509468"
512321,Structural Foundations,600mm Diameter,-1001951,autodesk.spec.aec:length-2.0.0,"Height Offset From Level","-902"
512321,Structural Foundations,600mm Diameter,-1001658,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom Survey","-7102"
512321,Structural Foundations,600mm Diameter,-1001657,autodesk.spec.aec:length-2.0.0,"Elevation at Top Survey","-950"
512321,Structural Foundations,600mm Diameter,-1001598,autodesk.spec.aec:length-2.0.0,"Elevation at Top","-950"
512321,Structural Foundations,600mm Diameter,-1001567,autodesk.spec.aec:length-2.0.0,"Length","0"
512321,Structural Foundations,600mm Diameter,-1001561,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom","-7102"
512321,Structural Foundations,600mm Diameter,-1001558,autodesk.spec.aec:length-2.0.0,"Width","0"
512321,Structural Foundations,600mm Diameter,-1001371,autodesk.spec:spec.bool-1.0.0,"Moves With Grids","Yes"
512321,Structural Foundations,600mm Diameter,-1001363,autodesk.spec:spec.string-2.0.0,"Host","Floor : Generic 150mm"
512321,Structural Foundations,600mm Diameter,-1001352,,"Level","Foundation"
512321,Structural Foundations,600mm Diameter,-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
512394,Structural Foundations,600 x 600 x 900mm,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
512394,Structural Foundations,600 x 600 x 900mm,-1140363,,"Category","Structural Foundations"
512394,Structural Foundations,600 x 600 x 900mm,-1140362,,"Category","Structural Foundations"
512394,Structural Foundations,600 x 600 x 900mm,-1013439,,"Rebar Cover - Bottom Face","Rebar Cover 1 <25 mm>"
512394,Structural Foundations,600 x 600 x 900mm,-1013438,,"Rebar Cover - Top Face","Rebar Cover 1 <25 mm>"
512394,Structural Foundations,600 x 600 x 900mm,-1013437,,"Rebar Cover - Other Faces","Rebar Cover 1 <25 mm>"
512394,Structural Foundations,600 x 600 x 900mm,-1013201,,"Design Option","-1"
512394,Structural Foundations,600 x 600 x 900mm,-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.11 m³"
512394,Structural Foundations,600 x 600 x 900mm,-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
512394,Structural Foundations,600 x 600 x 900mm,-1012101,,"Phase Demolished","None"
512394,Structural Foundations,600 x 600 x 900mm,-1012100,,"Phase Created","Working Drawings"
512394,Structural Foundations,600 x 600 x 900mm,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
512394,Structural Foundations,600 x 600 x 900mm,-1005500,autodesk.spec.aec:material-1.0.0,"Structural Material","Concrete - Cast-in-Place Concrete"
512394,Structural Foundations,600 x 600 x 900mm,-1002108,,"Host Id","-1"
512394,Structural Foundations,600 x 600 x 900mm,-1002062,,"Level","Foundation"
512394,Structural Foundations,600 x 600 x 900mm,-1002052,,"Family and Type","M_Pile Cap-600 Pile: 600 x 600 x 900mm"
512394,Structural Foundations,600 x 600 x 900mm,-1002051,,"Family","M_Pile Cap-600 Pile"
512394,Structural Foundations,600 x 600 x 900mm,-1002050,,"Type","600 x 600 x 900mm"
512394,Structural Foundations,600 x 600 x 900mm,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
512394,Structural Foundations,600 x 600 x 900mm,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
512394,Structural Foundations,600 x 600 x 900mm,-1002000,,"Type Id","512173"
512394,Structural Foundations,600 x 600 x 900mm,-1001951,autodesk.spec.aec:length-2.0.0,"Height Offset From Level","-800"
512394,Structural Foundations,600 x 600 x 900mm,-1001658,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom Survey","-7102"
512394,Structural Foundations,600 x 600 x 900mm,-1001657,autodesk.spec.aec:length-2.0.0,"Elevation at Top Survey","-800"
512394,Structural Foundations,600 x 600 x 900mm,-1001598,autodesk.spec.aec:length-2.0.0,"Elevation at Top","-800"
512394,Structural Foundations,600 x 600 x 900mm,-1001567,autodesk.spec.aec:length-2.0.0,"Length","600"
512394,Structural Foundations,600 x 600 x 900mm,-1001561,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom","-7102"
512394,Structural Foundations,600 x 600 x 900mm,-1001558,autodesk.spec.aec:length-2.0.0,"Width","600"
512394,Structural Foundations,600 x 600 x 900mm,-1001552,autodesk.spec:spec.bool-1.0.0,"Enable Analytical Model","Yes"
512394,Structural Foundations,600 x 600 x 900mm,-1001371,autodesk.spec:spec.bool-1.0.0,"Moves With Grids","Yes"
512394,Structural Foundations,600 x 600 x 900mm,-1001363,autodesk.spec:spec.string-2.0.0,"Host","Floor : Generic 150mm"
512394,Structural Foundations,600 x 600 x 900mm,-1001352,,"Level","Foundation"
512394,Structural Foundations,600 x 600 x 900mm,-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
512396,Structural Foundations,600mm Diameter,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
512396,Structural Foundations,600mm Diameter,-1140363,,"Category","Structural Foundations"
512396,Structural Foundations,600mm Diameter,-1140362,,"Category","Structural Foundations"
512396,Structural Foundations,600mm Diameter,-1013201,,"Design Option","-1"
512396,Structural Foundations,600mm Diameter,-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.42 m³"
512396,Structural Foundations,600mm Diameter,-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
512396,Structural Foundations,600mm Diameter,-1012101,,"Phase Demolished","None"
512396,Structural Foundations,600mm Diameter,-1012100,,"Phase Created","Working Drawings"
512396,Structural Foundations,600mm Diameter,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
512396,Structural Foundations,600mm Diameter,-1005500,autodesk.spec.aec:material-1.0.0,"Structural Material","Metal - Steel - 345 MPa"
512396,Structural Foundations,600mm Diameter,-1002108,,"Host Id","-1"
512396,Structural Foundations,600mm Diameter,-1002062,,"Level","Foundation"
512396,Structural Foundations,600mm Diameter,-1002052,,"Family and Type","M_Pile-Steel Pipe: 600mm Diameter"
512396,Structural Foundations,600mm Diameter,-1002051,,"Family","M_Pile-Steel Pipe"
512396,Structural Foundations,600mm Diameter,-1002050,,"Type","600mm Diameter"
512396,Structural Foundations,600mm Diameter,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
512396,Structural Foundations,600mm Diameter,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
512396,Structural Foundations,600mm Diameter,-1002000,,"Type Id","509468"
512396,Structural Foundations,600mm Diameter,-1001951,autodesk.spec.aec:length-2.0.0,"Height Offset From Level","-902"
512396,Structural Foundations,600mm Diameter,-1001658,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom Survey","-7102"
512396,Structural Foundations,600mm Diameter,-1001657,autodesk.spec.aec:length-2.0.0,"Elevation at Top Survey","-950"
512396,Structural Foundations,600mm Diameter,-1001598,autodesk.spec.aec:length-2.0.0,"Elevation at Top","-950"
512396,Structural Foundations,600mm Diameter,-1001567,autodesk.spec.aec:length-2.0.0,"Length","0"
512396,Structural Foundations,600mm Diameter,-1001561,autodesk.spec.aec:length-2.0.0,"Elevation at Bottom","-7102"
512396,Structural Foundations,600mm Diameter,-1001558,autodesk.spec.aec:length-2.0.0,"Width","0"
512396,Structural Foundations,600mm Diameter,-1001371,autodesk.spec:spec.bool-1.0.0,"Moves With Grids","Yes"
512396,Structural Foundations,600mm Diameter,-1001363,autodesk.spec:spec.string-2.0.0,"Host","Floor : Generic 150mm"
512396,Structural Foundations,600mm Diameter,-1001352,,"Level","Foundation"
512396,Structural Foundations,600mm Diameter,-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
512445,Structural Foundations,600 x 600 x 900mm,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
512445,Structural Foundations,600 x 600 x 900mm,-1140363,,"Category","Structural Foundations"
512445,Structural Foundations,600 x 600 x 900mm,-1140362,,"Category","Structural Foundations"
512445,Structural Foundations,600 x 600 x 900mm,-1013439,,"Rebar Cover - Bottom Face","Rebar Cover 1 <25 mm>"
512445,Structural Foundations,600 x 600 x 900mm,-1013438,,"Rebar Cover - Top Face","Rebar Cover 1 <25 mm>"
512445,Structural Foundations,600 x 600 x 900mm,-1013437,,"Rebar Cover - Other Faces","Rebar Cover 1 <25 mm>"
512445,Structural Foundations,600 x 600 x 900mm,-1013201,,"Design Option","-1"
512445,Structural Foundations,600 x 600 x 900mm,-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.11 m³"
512445,Structural Foundations,600 x 600 x 900mm,-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
512445,Structural Foundations,600 x 600 x 900mm,-1012101,,"Phase Demolished","None"
512445,Structural Foundations,600 x 600 x 900mm,-1012100,,"Phase Created","Working Drawings"
512445,Structural Foundations,600 x 600 x 900mm,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
512445,Structural Foundations,600 x 600 x 900mm,-1005500,autodesk.spec.aec:material-1.0.0,"Structural Material","Concrete - Cast-in-Place Concrete"
512445,Structural Foundations,600 x 600 x 900mm,-1002108,,"Host Id","-1"
512445,Structural Foundations,600 x 600 x 900mm,-1002062,,"Level","Foundation"
512445,Structural Foundations,600 x 600 x 900mm,-1002052,,"Family and Type","M_Pile Cap-600 Pile: 600 x 600 x 900mm"
