HostElementId,HostCategory,HostElementName,ParameterId,ParameterTypeId,ParameterName,ParameterValue
424757,"Curtain Wall Grids","Grid Line",-1140362,,"Category","Walls: Curtain Wall Grids"
424757,"Curtain Wall Grids","Grid Line",-1013308,,"Type Association","Dependent"
424757,"Curtain Wall Grids","Grid Line",-1013201,,"Design Option","-1"
424757,"Curtain Wall Grids","Grid Line",-1012101,,"Phase Demolished","None"
424757,"Curtain Wall Grids","Grid Line",-1012100,,"Phase Created","Working Drawings"
424757,"Curtain Wall Grids","Grid Line",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
424757,"Curtain Wall Grids","Grid Line",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
424758,"Curtain Panels","Glazed",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
424758,"Curtain Panels","Glazed",-1140363,,"Category","Curtain Panels"
424758,"Curtain Panels","Glazed",-1140362,,"Category","Curtain Panels"
424758,"Curtain Panels","Glazed",-1013201,,"Design Option","-1"
424758,"Curtain Panels","Glazed",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.11 m³"
424758,"Curtain Panels","Glazed",-1012805,autodesk.spec.aec:area-2.0.0,"Area","4 m²"
424758,"Curtain Panels","Glazed",-1012101,,"Phase Demolished","None"
424758,"Curtain Panels","Glazed",-1012100,,"Phase Created","Working Drawings"
424758,"Curtain Panels","Glazed",-1010303,,"Host Id","423099"
424758,"Curtain Panels","Glazed",-1010301,autodesk.spec.aec:length-2.0.0,"Width","1440"
424758,"Curtain Panels","Glazed",-1010300,autodesk.spec.aec:length-2.0.0,"Height","2940"
424758,"Curtain Panels","Glazed",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
424758,"Curtain Panels","Glazed",-1002108,,"Host Id","423099"
424758,"Curtain Panels","Glazed",-1002062,,"Level","Level 1"
424758,"Curtain Panels","Glazed",-1002052,,"Family and Type","System Panel: Glazed"
424758,"Curtain Panels","Glazed",-1002051,,"Family","System Panel"
424758,"Curtain Panels","Glazed",-1002050,,"Type","Glazed"
424758,"Curtain Panels","Glazed",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
424758,"Curtain Panels","Glazed",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
424758,"Curtain Panels","Glazed",-1002000,,"Type Id","232758"
424758,"Curtain Panels","Glazed",-1001301,autodesk.spec.aec:length-2.0.0,"Width","1440"
424758,"Curtain Panels","Glazed",-1001300,autodesk.spec.aec:length-2.0.0,"Height","2940"
424758,"Curtain Panels","Glazed",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
424759,"Curtain Panels","Glazed",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
424759,"Curtain Panels","Glazed",-1140363,,"Category","Curtain Panels"
424759,"Curtain Panels","Glazed",-1140362,,"Category","Curtain Panels"
424759,"Curtain Panels","Glazed",-1013201,,"Design Option","-1"
424759,"Curtain Panels","Glazed",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.10 m³"
424759,"Curtain Panels","Glazed",-1012805,autodesk.spec.aec:area-2.0.0,"Area","4 m²"
424759,"Curtain Panels","Glazed",-1012101,,"Phase Demolished","None"
424759,"Curtain Panels","Glazed",-1012100,,"Phase Created","Working Drawings"
424759,"Curtain Panels","Glazed",-1010303,,"Host Id","423099"
424759,"Curtain Panels","Glazed",-1010301,autodesk.spec.aec:length-2.0.0,"Width","1440"
424759,"Curtain Panels","Glazed",-1010300,autodesk.spec.aec:length-2.0.0,"Height","2640"
424759,"Curtain Panels","Glazed",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
424759,"Curtain Panels","Glazed",-1002108,,"Host Id","423099"
424759,"Curtain Panels","Glazed",-1002062,,"Level","Level 1"
424759,"Curtain Panels","Glazed",-1002052,,"Family and Type","System Panel: Glazed"
424759,"Curtain Panels","Glazed",-1002051,,"Family","System Panel"
424759,"Curtain Panels","Glazed",-1002050,,"Type","Glazed"
424759,"Curtain Panels","Glazed",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
424759,"Curtain Panels","Glazed",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
424759,"Curtain Panels","Glazed",-1002000,,"Type Id","232758"
424759,"Curtain Panels","Glazed",-1001301,autodesk.spec.aec:length-2.0.0,"Width","1440"
424759,"Curtain Panels","Glazed",-1001300,autodesk.spec.aec:length-2.0.0,"Height","2640"
424759,"Curtain Panels","Glazed",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","1440"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","423099"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
424777,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","1440"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","423099"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
424778,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","1440"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","423099"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
424779,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","3000"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","423099"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
424786,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","2700"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","423099"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
424787,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
424922,"Walls","Interior - 165 Partition (1-hr)",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
424922,"Walls","Interior - 165 Partition (1-hr)",-1140363,,"Category","Walls"
424922,"Walls","Interior - 165 Partition (1-hr)",-1140362,,"Category","Walls"
424922,"Walls","Interior - 165 Partition (1-hr)",-1019100,,"Cross-Section","Vertical"
424922,"Walls","Interior - 165 Partition (1-hr)",-1013201,,"Design Option","-1"
424922,"Walls","Interior - 165 Partition (1-hr)",-1012829,autodesk.spec.aec:length-2.0.0,"Base Extension Distance","0"
424922,"Walls","Interior - 165 Partition (1-hr)",-1012828,autodesk.spec.aec:length-2.0.0,"Top Extension Distance","0"
424922,"Walls","Interior - 165 Partition (1-hr)",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.99 m³"
424922,"Walls","Interior - 165 Partition (1-hr)",-1012805,autodesk.spec.aec:area-2.0.0,"Area","6 m²"
424922,"Walls","Interior - 165 Partition (1-hr)",-1012101,,"Phase Demolished","None"
424922,"Walls","Interior - 165 Partition (1-hr)",-1012100,,"Phase Created","Working Drawings"
424922,"Walls","Interior - 165 Partition (1-hr)",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
424922,"Walls","Interior - 165 Partition (1-hr)",-1004005,autodesk.spec.aec:length-2.0.0,"Length","3041"
424922,"Walls","Interior - 165 Partition (1-hr)",-1002052,,"Family and Type","Basic Wall: Interior - 165 Partition (1-hr)"
424922,"Walls","Interior - 165 Partition (1-hr)",-1002051,,"Family","Basic Wall"
424922,"Walls","Interior - 165 Partition (1-hr)",-1002050,,"Type","Interior - 165 Partition (1-hr)"
424922,"Walls","Interior - 165 Partition (1-hr)",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
424922,"Walls","Interior - 165 Partition (1-hr)",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
424922,"Walls","Interior - 165 Partition (1-hr)",-1002000,,"Type Id","232754"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001713,autodesk.spec:spec.bool-1.0.0,"Related to Mass","No"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001596,autodesk.spec:spec.bool-1.0.0,"Structural","No"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001552,autodesk.spec:spec.bool-1.0.0,"Enable Analytical Model","No"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
424922,"Walls","Interior - 165 Partition (1-hr)",-1001122,,"Location Line","Wall Centerline"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001119,,"Structural Usage","Non-bearing"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001118,autodesk.spec:spec.bool-1.0.0,"Base is Attached","No"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001117,autodesk.spec:spec.bool-1.0.0,"Top is Attached","No"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001109,autodesk.spec.aec:length-2.0.0,"Top Offset","0"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001108,autodesk.spec.aec:length-2.0.0,"Base Offset","0"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001107,,"Base Constraint","Level 1"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001105,autodesk.spec.aec:length-2.0.0,"Unconnected Height","2700"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001103,,"Top Constraint","Up to level: Ceiling"
424922,"Walls","Interior - 165 Partition (1-hr)",-1001007,autodesk.spec:spec.bool-1.0.0,"Room Bounding","Yes"
425292,"Doors","800 x 2100",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
425292,"Doors","800 x 2100",-1140363,,"Category","Doors"
425292,"Doors","800 x 2100",-1140362,,"Category","Doors"
425292,"Doors","800 x 2100",-1013201,,"Design Option","-1"
425292,"Doors","800 x 2100",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.11 m³"
425292,"Doors","800 x 2100",-1012805,autodesk.spec.aec:area-2.0.0,"Area","3 m²"
425292,"Doors","800 x 2100",-1012101,,"Phase Demolished","None"
425292,"Doors","800 x 2100",-1012100,,"Phase Created","Working Drawings"
425292,"Doors","800 x 2100",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
425292,"Doors","800 x 2100",-1002108,,"Host Id","424922"
425292,"Doors","800 x 2100",-1002062,,"Level","Level 1"
425292,"Doors","800 x 2100",-1002052,,"Family and Type","Single-Flush: 800 x 2100"
425292,"Doors","800 x 2100",-1002051,,"Family","Single-Flush"
425292,"Doors","800 x 2100",-1002050,,"Type","800 x 2100"
425292,"Doors","800 x 2100",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
425292,"Doors","800 x 2100",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
425292,"Doors","800 x 2100",-1002000,,"Type Id","232780"
